,,,,,,,
date,temperature,humidity,rain,pressure,windspeed,signal,timestamp
4-4-2019 6:32:22,32.4,32,0,92307,8.2,31,1554359542423
4-4-2019 6:38:19,33,28,0,92299,3.5,31,1554359899243
4-4-2019 6:44:16,33,26,0,92280,4.7,31,1554360256509
4-4-2019 6:50:13,33.8,27,0,92273,3.6,31,1554360613022
4-4-2019 6:56:9,33.2,27,0,92261,4.9,31,1554360969616
4-4-2019 7:2:6,33.7,26,0,92244,4.9,31,1554361326669
4-4-2019 7:8:3,33.3,26,0,92245,7.9,31,1554361683584
4-4-2019 7:14:0,33.1,27,0,92226,3.8,31,1554362040357
4-4-2019 7:19:57,33.8,26,0,92221,2.7,31,1554362397189
4-4-2019 7:25:53,33.5,25,0,92209,6.3,31,1554362753805
4-4-2019 7:31:50,34,23,0,92203,1.9,31,1554363110536
4-4-2019 7:37:47,33.7,23,0,92186,4.8,31,1554363467069
4-4-2019 7:50:5,34.9,21,0,92181,3.3,31,1554364205436
4-4-2019 7:56:2,34.1,21,0,92161,4.9,31,1554364562190
4-4-2019 8:1:59,34.2,20,0,92141,7,31,1554364919344
4-4-2019 8:7:56,33.8,19,0,92148,6.4,31,1554365276477
4-4-2019 8:13:53,34.5,21,0,92135,5.6,31,1554365633109
4-4-2019 8:19:49,33.9,21,0,92120,6,31,1554365989784
4-4-2019 8:25:46,34.4,20,0,92115,6.6,31,1554366346581
4-4-2019 8:31:43,33.9,21,0,92094,3.2,31,1554366703170
4-4-2019 8:37:40,34.4,21,0,92094,4.6,31,1554367060043
4-4-2019 8:43:37,34.1,22,0,92082,3.7,31,1554367417058
4-4-2019 8:49:34,34.3,21,0,92072,5.3,31,1554367774430
4-4-2019 8:55:31,34.4,21,0,92064,4.8,31,1554368131365
4-4-2019 9:1:28,34.8,21,0,92062,3.6,31,1554368488437
4-4-2019 9:7:25,34.8,21,0,92045,3.8,31,1554368845950
4-4-2019 9:20:21,34.2,23,0,92044,7.7,31,1554369621317
4-4-2019 9:26:18,34.2,23,0,92035,6.3,31,1554369978189
4-4-2019 9:32:14,34.1,23,0,92023,3.7,31,1554370334925
4-4-2019 9:38:11,34.3,21,0,92008,7.1,31,1554370691697
4-4-2019 9:44:8,34.4,21,0,91997,4.2,31,1554371048490
4-4-2019 9:50:5,34.2,22,0,91995,4.8,31,1554371405184
4-4-2019 9:56:2,34.1,21,0,92001,3.8,31,1554371762258
4-4-2019 10:1:59,34,21,0,91994,2.8,31,1554372119231
4-4-2019 10:7:56,33.9,21,0,91983,5.5,31,1554372476104
4-4-2019 10:13:53,34.1,21,0,91971,3,31,1554372833799
4-4-2019 10:19:51,33.9,21,0,91960,7.2,31,1554373191031
4-4-2019 10:25:48,33.9,21,0,91962,6,31,1554373548379
4-4-2019 10:31:46,34,21,0,91958,2.1,31,1554373906637
4-4-2019 10:37:44,34,21,0,91950,5.7,31,1554374264091
4-4-2019 10:50:38,33.9,22,0,91962,3.5,31,1554375038447
4-4-2019 10:56:35,34.2,22,0,91956,1.6,31,1554375395550
4-4-2019 11:2:32,34,22,0,91961,3.9,31,1554375752184
4-4-2019 11:8:28,33.9,22,0,91962,5.1,31,1554376108678
4-4-2019 11:14:25,34.2,22,0,91962,6.4,31,1554376465319
4-4-2019 11:20:22,33.8,22,0,91960,3.3,31,1554376822814
4-4-2019 11:26:19,33.6,22,0,91960,6.6,31,1554377179998
4-4-2019 11:32:17,33.8,22,0,91970,5.4,31,1554377537391
4-4-2019 11:38:14,33.6,21,0,91969,6.8,31,1554377894058
4-4-2019 11:44:10,33.4,22,0,91982,5.1,31,1554378250777
4-4-2019 11:50:7,33.4,22,0,91980,5.8,31,1554378607692
4-4-2019 11:56:4,33.6,22,0,91990,4.3,31,1554378964725
4-4-2019 12:2:2,33.3,22,0,91991,5.7,31,1554379322318
4-4-2019 12:7:59,33.1,22,0,92000,5.3,31,1554379679772
4-4-2019 12:20:54,32.7,24,0,92007,3.9,31,1554380454671
4-4-2019 12:26:54,32.7,24,0,92009,3.6,31,1554380814191
4-4-2019 12:32:50,32.6,24,0,92011,3.3,31,1554381170725
4-4-2019 12:38:47,32.5,24,0,92016,1.7,31,1554381527679
4-4-2019 12:44:44,32.4,24,0,92018,4.3,31,1554381884613
4-4-2019 12:50:41,32.3,25,0,92019,2.5,31,1554382241506
4-4-2019 12:56:38,32.1,25,0,92024,2.5,31,1554382598999
4-4-2019 13:2:37,32.1,25,0,92024,2.3,31,1554382957991
4-4-2019 13:8:36,32,25,0,92027,4.4,31,1554383316705
4-4-2019 13:14:34,31.8,25,0,92029,3.5,31,1554383674100
4-4-2019 13:20:31,31.7,26,0,92033,3.2,31,1554384031017
4-4-2019 13:26:28,31.6,26,0,92044,3,31,1554384388126
4-4-2019 13:32:25,31.5,26,0,92058,1.2,31,1554384745828
4-4-2019 13:38:22,31.4,26,0,92062,2,31,1554385102692
4-4-2019 13:51:17,31.1,26,0,92082,2.3,31,1554385877639
4-4-2019 13:57:14,31,27,0,92089,1.9,31,1554386234793
4-4-2019 14:3:12,30.8,27,0,92099,2.3,31,1554386592586
4-4-2019 14:9:9,30.6,27,0,92103,1.8,31,1554386949300
4-4-2019 14:21:27,30.5,28,0,92107,2.5,31,1554387687746
4-4-2019 14:27:24,30.5,27,0,92116,2,31,1554388044759
4-4-2019 14:33:21,30.5,27,0,92112,2,31,1554388401993
4-4-2019 14:39:18,30.4,27,0,92129,3.3,31,1554388758525
4-4-2019 14:45:15,30.4,27,0,92136,2.8,31,1554389115159
4-4-2019 14:51:11,30.4,26,0,92142,2.9,31,1554389471874
4-4-2019 14:57:8,30.4,26,0,92144,3.8,31,1554389828639
4-4-2019 15:3:5,30.4,26,0,92153,3.6,31,1554390185540
4-4-2019 15:9:2,30.3,27,0,92159,2.5,31,1554390542194
4-4-2019 15:14:59,30.3,26,0,92166,3,31,1554390899447
4-4-2019 15:20:56,30.1,27,0,92172,2.7,31,1554391256459
4-4-2019 15:26:54,30,28,0,92179,1.4,31,1554391614894
4-4-2019 15:32:52,30,28,0,92188,4.7,31,1554391972847
4-4-2019 15:38:49,29.9,28,0,92192,3,31,1554392329659
4-4-2019 15:51:46,29.6,30,0,92216,4.2,31,1554393106527
4-4-2019 15:57:44,29.6,31,0,92222,4.1,31,1554393464241
4-4-2019 16:3:42,29.5,31,0,92228,2.8,31,1554393822134
4-4-2019 16:9:39,29.4,31,0,92241,3.3,31,1554394179568
4-4-2019 16:15:36,29.3,32,0,92250,2.4,31,1554394536819
4-4-2019 16:21:33,29.2,32,0,92260,1.8,31,1554394893943
4-4-2019 16:27:31,29,33,0,92276,1.4,31,1554395251097
4-4-2019 16:33:27,28.8,34,0,92279,2.4,31,1554395607541
4-4-2019 16:39:24,28.7,34,0,92282,2.4,31,1554395964635
4-4-2019 16:45:21,28.6,34,0,92287,4.2,31,1554396321967
4-4-2019 16:51:19,28.4,35,0,92287,1.8,31,1554396679644
4-4-2019 16:57:16,28.2,35,0,92288,1.8,31,1554397036654
4-4-2019 17:3:13,28.1,36,0,92295,2,31,1554397393448
4-4-2019 17:9:10,27.8,36,0,92305,2.4,31,1554397750561
4-4-2019 17:22:20,27.7,37,0,92298,1.7,31,1554398540767
4-4-2019 17:35:22,27.6,39,0,92291,1.7,31,1554399322353
4-4-2019 17:41:18,27.6,40,0,92281,2,31,1554399678966
4-4-2019 17:47:15,27.7,40,0,92274,2,31,1554400035789
4-4-2019 17:53:12,27.7,41,0,92266,3,31,1554400392393
4-4-2019 17:59:9,27.7,41,0,92265,2.1,31,1554400749287
4-4-2019 18:5:6,27.7,41,0,92263,3.5,31,1554401106080
4-4-2019 18:11:2,27.7,41,0,92257,3.4,31,1554401462814
4-4-2019 18:16:59,27.6,42,0,92246,2.4,31,1554401819407
4-4-2019 18:22:56,27.5,42,0,92248,2.1,31,1554402176080
4-4-2019 18:28:52,27.5,42,0,92242,1.7,31,1554402532713
4-4-2019 18:34:49,27.5,43,0,92240,2.1,31,1554402889447
4-4-2019 18:40:45,27.3,43,0,92231,1.6,31,1554403245821
4-4-2019 18:46:42,27.2,44,0,92232,1.8,31,1554403602439
4-4-2019 18:52:39,27.1,44,0,92234,1.9,31,1554403959208
4-4-2019 19:5:33,26.6,45,0,92250,0.7,31,1554404733972
4-4-2019 19:11:30,26.2,45,0,92246,2.6,31,1554405090974
4-4-2019 19:17:27,26.4,45,0,92245,1.1,31,1554405447761
4-4-2019 19:23:24,26.4,45,0,92225,1.8,31,1554405804718
4-4-2019 19:29:21,26.2,45,0,92231,1.4,31,1554406161667
4-4-2019 19:35:18,26.3,45,0,92227,1.8,31,1554406518500
4-4-2019 19:41:15,26.2,45,0,92222,1.1,31,1554406875744
4-4-2019 19:47:12,25.7,46,0,92222,2,31,1554407232417
4-4-2019 19:53:9,25.7,46,0,92223,2.9,31,1554407589291
4-4-2019 19:59:5,25.9,46,0,92223,3,31,1554407945889
4-4-2019 20:5:2,25.6,47,0,92230,1.9,31,1554408302578
4-4-2019 20:10:59,24.5,49,0,92223,1.4,31,1554408659231
4-4-2019 20:16:56,24,49,0,92225,2.5,31,1554409016025
4-4-2019 20:22:52,24,48,0,92217,1.2,31,1554409372658
4-4-2019 20:35:11,24.3,47,0,92210,1.4,31,1554410111864
4-4-2019 20:41:9,24.4,46,0,92208,1.6,31,1554410469238
4-4-2019 20:47:6,24.5,46,0,92211,1,31,1554410826293
4-4-2019 20:53:2,24.6,48,0,92214,2,31,1554411182866
4-4-2019 20:58:59,24.6,50,0,92214,0.6,31,1554411539639
4-4-2019 21:4:56,24.7,51,0,92201,0.9,31,1554411896892
4-4-2019 21:10:53,24.7,54,0,92201,0.2,31,1554412253767
4-4-2019 21:16:51,24.7,53,0,92196,1.8,31,1554412611140
4-4-2019 21:22:48,24.7,54,0,92198,1.5,31,1554412968572
4-4-2019 21:28:45,24.6,53,0,92203,0.7,31,1554413325508
4-4-2019 21:34:42,24.5,53,0,92211,0,31,1554413682162
4-4-2019 21:40:39,24.1,55,0,92207,1.1,31,1554414039332
4-4-2019 21:46:36,24,55,0,92206,1.1,31,1554414396488
4-4-2019 21:52:33,23.9,54,0,92200,0.3,31,1554414753082
4-4-2019 22:5:27,23.9,57,0,92201,0,31,1554415527447
4-4-2019 22:11:24,24.2,56,0,92195,0.3,31,1554415884659
4-4-2019 22:17:21,24.1,57,0,92195,0.4,31,1554416241499
4-4-2019 22:23:18,24.2,56,0,92192,0.2,31,1554416598326
4-4-2019 22:29:16,24,57,0,92187,1.4,31,1554416956061
4-4-2019 22:35:12,24,57,0,92183,1.5,31,1554417312634
4-4-2019 22:41:9,24,58,0,92194,1.1,31,1554417669127
4-4-2019 22:47:5,23.9,58,0,92199,1.7,31,1554418025801
4-4-2019 22:53:3,24,59,0,92199,2.3,31,1554418383023
4-4-2019 22:58:59,23.8,59,0,92208,0.9,31,1554418739597
4-4-2019 23:4:56,23.5,61,0,92212,0,31,1554419096071
4-4-2019 23:10:52,23.3,61,0,92230,0.2,31,1554419452605
4-4-2019 23:16:49,22.9,61,0,92234,1,31,1554419809078
4-4-2019 23:22:45,22.7,61,0,92236,0.2,31,1554420165531
4-4-2019 23:35:39,22.4,60,0,92237,0,31,1554420939537
4-4-2019 23:41:36,22.4,60,0,92231,0,31,1554421296075
4-4-2019 23:47:32,22.4,61,0,92227,0,31,1554421652845
4-4-2019 23:53:29,22.4,61,0,92239,0.4,31,1554422009477
4-4-2019 23:59:26,22.4,61,0,92236,0.1,31,1554422366211
5-4-2019 0:5:22,22.4,62,0,92243,1,31,1554422722805
5-4-2019 0:11:19,22.4,61,0,92264,1.1,31,1554423079438
5-4-2019 0:17:15,22.3,61,0,92278,2,31,1554423435992
5-4-2019 0:23:12,22.2,64,0,92278,0.2,31,1554423792645
5-4-2019 0:29:9,22.3,64,0,92269,0,31,1554424149420
5-4-2019 0:35:6,22.4,64,0,92272,0,31,1554424506274
5-4-2019 0:41:4,22.4,65,0,92291,1.4,31,1554424864663
5-4-2019 0:47:1,22.4,65,0,92306,0.8,31,1554425221121
5-4-2019 0:52:57,22.4,65,0,92313,1.2,31,1554425577673
5-4-2019 1:5:51,22.6,65,0,92334,0.7,31,1554426351498
5-4-2019 1:11:48,22.6,67,0,92336,1.1,31,1554426708132
5-4-2019 1:17:44,22.7,67,0,92343,0.9,31,1554427064846
5-4-2019 1:23:41,22.6,69,0,92348,1.1,31,1554427421640
5-4-2019 1:29:38,22.5,69,0,92358,1.6,31,1554427778074
5-4-2019 1:35:34,22.7,70,0,92366,0.2,31,1554428134707
5-4-2019 1:41:31,22.9,70,0,92365,0.2,31,1554428491420
5-4-2019 1:47:27,23.2,70,0,92381,1.7,31,1554428847892
5-4-2019 1:53:24,23.2,71,0,92386,2.6,31,1554429204749
5-4-2019 1:59:21,23.4,70,0,92400,1.7,31,1554429561425
5-4-2019 2:33:25,24.4,71,0,92460,5.3,99,1554431605615
5-4-2019 2:35:38,24.4,71,0,92460,5.3,99,1554431738621
5-4-2019 2:41:35,24.4,70,0,92455,4.5,31,1554432095774
5-4-2019 2:47:33,24.7,69,0,92455,4.9,31,1554432453188
5-4-2019 2:53:29,24.8,68,0,92463,4.8,31,1554432809820
5-4-2019 2:59:26,25.1,68,0,92465,1.7,31,1554433166853
5-4-2019 3:5:23,25.5,67,0,92468,2.3,31,1554433523607
5-4-2019 3:11:20,25.7,66,0,92464,2.4,31,1554433880322
5-4-2019 3:24:15,26.4,64,0,92466,5.6,31,1554434655288
5-4-2019 3:30:12,26.5,63,0,92460,5.4,31,1554435012201
5-4-2019 3:36:8,26.9,63,0,92465,7.3,31,1554435368839
5-4-2019 3:42:5,26.9,62,0,92462,4.2,31,1554435725708
5-4-2019 3:48:4,27.3,61,0,92468,3.8,31,1554436084461
5-4-2019 3:54:1,27.6,60,0,92462,6.9,31,1554436441314
5-4-2019 3:59:58,27.3,61,0,92464,4.5,31,1554436798168
5-4-2019 4:5:55,27.7,59,0,92457,1.8,31,1554437155621
5-4-2019 4:11:53,27.9,58,0,92458,3,31,1554437513476
5-4-2019 4:17:50,28.2,54,0,92454,2.9,31,1554437870869
5-4-2019 4:23:47,28.1,55,0,92456,4.6,31,1554438227902
5-4-2019 4:29:44,28.4,53,0,92449,6.5,31,1554438584755
5-4-2019 4:35:41,28.5,50,0,92443,4.2,31,1554438941389
5-4-2019 4:41:38,28.9,46,0,92438,3.7,31,1554439298502
5-4-2019 4:54:32,29.3,50,0,92428,2.7,31,1554440072892
5-4-2019 5:0:29,29.8,48,0,92422,0.7,31,1554440429622
5-4-2019 5:6:26,29.6,45,0,92423,3.9,31,1554440786694
5-4-2019 5:12:23,30.3,45,0,92418,3,31,1554441143728
5-4-2019 5:18:21,30.2,43,0,92414,4.9,31,1554441501062
5-4-2019 5:24:17,29.9,42,0,92402,5.1,31,1554441857815
5-4-2019 5:30:14,29.5,42,0,92400,4.9,31,1554442214630
5-4-2019 5:36:12,30.4,41,0,92387,3.8,31,1554442572483
5-4-2019 5:42:9,31.4,39,0,92380,1.9,31,1554442929616
5-4-2019 5:48:6,31.3,38,0,92367,1.1,31,1554443286650
5-4-2019 5:54:3,32.7,37,0,92352,1.2,31,1554443643342
5-4-2019 6:0:0,31.3,37,0,92340,3.2,31,1554444000317
5-4-2019 6:5:57,31.5,35,0,92335,1.6,31,1554444357050
5-4-2019 6:11:54,32.1,34,0,92328,2.5,31,1554444714285
5-4-2019 6:24:12,32.2,34,0,92310,2.5,31,1554445452889
5-4-2019 6:30:11,31.5,36,0,92302,3.5,31,1554445811761
5-4-2019 6:36:8,31.9,33,0,92292,4.5,31,1554446168396
5-4-2019 6:42:5,32.4,33,0,92293,4.7,31,1554446525170
5-4-2019 6:48:2,31.9,33,0,92276,2.9,31,1554446882163
5-4-2019 6:53:59,31.6,34,0,92265,3.6,31,1554447239117
5-4-2019 6:59:56,31.8,34,0,92251,3.6,31,1554447596290
5-4-2019 7:5:53,32.3,34,0,92242,6.3,31,1554447953543
5-4-2019 7:11:50,32.6,34,0,92236,1.8,31,1554448310916
5-4-2019 7:17:47,32.6,33,0,92212,2.8,31,1554448667671
5-4-2019 7:23:44,32.3,32,0,92198,3.3,31,1554449024623
5-4-2019 7:29:41,32.9,32,0,92197,2.4,31,1554449381558
5-4-2019 7:35:39,33.1,32,0,92189,5.2,31,1554449739210
5-4-2019 7:41:35,33.3,31,0,92178,4.6,31,1554450095704
5-4-2019 7:54:29,34,30,0,92155,0.6,31,1554450869871
5-4-2019 8:0:26,33.8,32,0,92134,5.1,31,1554451226464
5-4-2019 8:6:23,34.1,28,0,92119,6.6,31,1554451583130
5-4-2019 8:12:20,33.8,28,0,92121,1.8,31,1554451940030
5-4-2019 8:18:16,33.4,28,0,92119,3.4,31,1554452296909
5-4-2019 8:24:13,33.5,28,0,92095,6.4,31,1554452653877
5-4-2019 8:30:11,33.8,28,0,92088,8.7,31,1554453011096
5-4-2019 8:36:8,33.8,28,0,92075,4.4,31,1554453368365
5-4-2019 8:42:5,34,27,0,92076,9,31,1554453725417
5-4-2019 8:48:3,33.5,28,0,92073,6.4,31,1554454083071
5-4-2019 8:53:59,33.4,28,0,92066,5.7,31,1554454439844
5-4-2019 8:59:56,33.7,29,0,92055,1.2,31,1554454796758
5-4-2019 9:5:53,34,28,0,92049,3.8,31,1554455153530
5-4-2019 9:11:50,33.7,28,0,92035,4.3,31,1554455510184
5-4-2019 9:24:44,34.3,27,0,92028,4.1,31,1554456284592
5-4-2019 9:30:41,34.1,27,0,92025,8.4,31,1554456641104
5-4-2019 9:36:37,33.6,27,0,92010,6.3,31,1554456997536
5-4-2019 9:42:34,33.4,27,0,92011,4.1,31,1554457354430
5-4-2019 9:48:31,33.8,27,0,91997,2.3,31,1554457711105
5-4-2019 9:54:27,33.4,26,0,92005,2.5,31,1554458067996
5-4-2019 10:0:25,33.8,26,0,92006,2.1,31,1554458425250
5-4-2019 10:6:22,34.5,26,0,91997,0.6,31,1554458782024
5-4-2019 10:12:18,35.3,26,0,91989,1.5,31,1554459138978
5-4-2019 10:18:15,34.8,26,0,91986,5.3,31,1554459495412
5-4-2019 10:24:11,34.4,24,0,91980,3.2,31,1554459851985
5-4-2019 10:30:8,34.4,24,0,91983,4.1,31,1554460208530
5-4-2019 10:36:5,34.2,25,0,91969,1.8,31,1554460565191
5-4-2019 10:42:2,33.8,25,0,91963,2.4,31,1554460922006
5-4-2019 10:54:56,34.2,25,0,91960,3.8,31,1554461696450
5-4-2019 11:0:53,34.1,24,0,91967,3,31,1554462053423
5-4-2019 11:6:50,34.3,23,0,91960,2.5,31,1554462410317
5-4-2019 11:12:47,34.3,25,0,91960,1.7,31,1554462767670
5-4-2019 11:18:44,34.8,24,0,91964,0.1,31,1554463124764
5-4-2019 11:24:43,34.5,24,0,91966,3.2,31,1554463483017
5-4-2019 11:30:40,34.3,25,0,91973,3.5,31,1554463840271
5-4-2019 11:36:38,34,25,0,91980,2,31,1554464198024
5-4-2019 11:42:35,34.2,25,0,91983,4.9,31,1554464555450
5-4-2019 11:48:32,34,24,0,91985,6,31,1554464912651
5-4-2019 11:54:29,34,24,0,91980,3.2,31,1554465269765
5-4-2019 12:0:26,33.9,24,0,91980,3.4,31,1554465626879
5-4-2019 12:6:24,33.8,25,0,91995,2.3,31,1554465984411
5-4-2019 12:12:21,33.7,26,0,92168,4.2,31,1554466341705
5-4-2019 12:25:16,33.2,27,0,91994,3.4,31,1554467116730
5-4-2019 12:31:14,33.2,27,0,92005,4.1,31,1554467474944
5-4-2019 12:37:11,33.1,27,0,92014,4.7,31,1554467831878
5-4-2019 12:43:9,33,28,0,92035,2.7,31,1554468189211
5-4-2019 12:49:6,32.9,28,0,92048,2.6,31,1554468546190
5-4-2019 12:55:3,32.7,28,0,92062,3.6,31,1554468903397
5-4-2019 13:1:0,32.6,28,0,92079,1.2,31,1554469260893
5-4-2019 13:6:58,32.5,28,0,92082,2.1,31,1554469618225
5-4-2019 13:12:55,32.3,29,0,92083,1.8,31,1554469975658
5-4-2019 13:18:52,32.2,29,0,92095,1.7,31,1554470332713
5-4-2019 13:24:49,32.1,29,0,92102,2.5,31,1554470689625
5-4-2019 13:30:46,32,30,0,92099,1.8,31,1554471046398
5-4-2019 13:36:42,31.9,30,0,92111,1.6,31,1554471402952
5-4-2019 13:42:39,31.8,31,0,92121,1.1,31,1554471759806
5-4-2019 13:54:58,31.8,31,0,92120,2.4,31,1554472498445
5-4-2019 14:0:55,31.6,31,0,92129,2.5,31,1554472855425
5-4-2019 14:6:52,31.4,31,0,92136,2.4,31,1554473212078
5-4-2019 14:12:49,31.4,31,0,92137,2.5,31,1554473569112
5-4-2019 14:18:46,31.4,31,0,92152,3,31,1554473926785
5-4-2019 14:24:44,31.3,32,0,92162,2.3,31,1554474284039
5-4-2019 14:30:41,31.1,32,0,92177,2.1,31,1554474641092
5-4-2019 14:36:38,31.1,32,0,92183,2.7,31,1554474998207
5-4-2019 14:42:35,31,32,0,92189,1.9,31,1554475355418
5-4-2019 14:48:32,31,32,0,92204,1.7,31,1554475712553
5-4-2019 14:54:29,30.9,32,0,92225,3,31,1554476069366
5-4-2019 15:0:26,30.9,32,0,92228,4.4,31,1554476426140
5-4-2019 15:6:22,30.8,31,0,92237,4.6,31,1554476782912
5-4-2019 15:12:19,30.7,32,0,92254,3.3,31,1554477139574
5-4-2019 15:18:16,30.6,32,0,92254,3.5,31,1554477496040
5-4-2019 15:24:13,30.6,32,0,92252,3.4,31,1554477853394
5-4-2019 15:37:7,30.4,32,0,92264,3.5,31,1554478627499
5-4-2019 15:43:4,30.3,32,0,92285,3.9,31,1554478984032
5-4-2019 15:49:1,30.4,31,0,92294,3.8,31,1554479341186
5-4-2019 15:58:4,30.4,32,0,92309,3.3,31,1554479884115
5-4-2019 16:4:0,30.4,32,0,92318,4.9,31,1554480240831
5-4-2019 16:9:57,30.3,32,0,92317,3.5,31,1554480597703
5-4-2019 16:15:54,30.3,32,0,92326,4.3,31,1554480954315
5-4-2019 16:21:51,30.2,32,0,92328,3.5,31,1554481311370
5-4-2019 16:27:47,30.1,33,0,92328,4.5,31,1554481667964
5-4-2019 16:40:21,30,33,0,92336,3.6,31,1554482421569
5-4-2019 16:46:18,29.8,33,0,92341,2.8,31,1554482778403
5-4-2019 16:52:15,29.6,34,0,92352,3.3,31,1554483135636
5-4-2019 16:58:12,29.4,34,0,92347,2.5,31,1554483492751
5-4-2019 17:4:9,29.2,35,0,92342,2.6,31,1554483849783
5-4-2019 17:10:6,29.1,35,0,92343,2,31,1554484206496
5-4-2019 17:16:3,29.1,35,0,92332,3.8,31,1554484563830
5-4-2019 17:22:1,29,36,0,92338,3.7,31,1554484921123
5-4-2019 17:27:57,28.9,36,0,92331,2.8,31,1554485277977
5-4-2019 17:34:0,28.8,36,0,92336,1.8,31,1554485640069
5-4-2019 17:39:57,28.5,37,0,92333,2,31,1554485997444
5-4-2019 17:45:56,28.2,37,0,92338,2.7,31,1554486356638
5-4-2019 17:51:53,28.1,37,0,92325,2.4,31,1554486713330
5-4-2019 17:57:49,28.1,37,0,92329,1,31,1554487069944
5-4-2019 18:10:44,27.8,37,0,92327,1.4,31,1554487844409
5-4-2019 18:16:41,27.9,38,0,92313,1.5,31,1554488201344
5-4-2019 18:22:38,27.9,38,0,92312,0.4,31,1554488558657
5-4-2019 18:28:36,27.9,38,0,92303,1,31,1554488916770
5-4-2019 18:34:33,27.9,38,0,92296,1.9,31,1554489273583
5-4-2019 18:40:30,27.9,38,0,92290,0.9,31,1554489630100
5-4-2019 18:46:26,27.7,38,0,92285,1.9,31,1554489986972
5-4-2019 18:52:23,27.6,38,0,92280,1.7,31,1554490343823
5-4-2019 18:58:20,27.6,39,0,92278,1.4,31,1554490700401
5-4-2019 19:4:16,27.5,39,0,92268,2,31,1554491056932
5-4-2019 19:10:13,27.4,39,0,92270,1.9,31,1554491413606
5-4-2019 19:16:10,27.3,39,0,92264,2.5,31,1554491770558
5-4-2019 19:22:7,27.2,39,0,92255,2,31,1554492127371
5-4-2019 19:28:3,27.2,40,0,92252,2.1,31,1554492483885
5-4-2019 19:41:1,26.6,40,0,92249,0.9,31,1554493261750
5-4-2019 19:46:58,26.5,40,0,92240,1.7,31,1554493618345
5-4-2019 19:52:55,26.6,40,0,92226,1.4,31,1554493975237
5-4-2019 19:58:51,26.5,41,0,92218,0.9,31,1554494331923
5-4-2019 20:4:48,26.6,40,0,92209,1.4,31,1554494688585
5-4-2019 20:10:45,26.4,41,0,92203,3.4,31,1554495045419
5-4-2019 20:16:41,26.3,41,0,92200,1.1,31,1554495401912
5-4-2019 20:22:38,26.2,42,0,92202,0.9,31,1554495758707
5-4-2019 20:28:35,26.1,44,0,92196,2,31,1554496115358
5-4-2019 20:34:31,26,46,0,92189,2.1,31,1554496471812
5-4-2019 20:40:28,26,48,0,92189,1.9,31,1554496828306
5-4-2019 20:46:25,25.8,49,0,92186,1.7,31,1554497185338
5-4-2019 20:52:21,25.8,49,0,92187,1.9,31,1554497541952
5-4-2019 20:58:18,25.7,49,0,92183,2.3,31,1554497898566
5-4-2019 21:11:12,25.1,53,0,92174,4.2,31,1554498672529
5-4-2019 21:17:9,25.2,53,0,92170,2.1,31,1554499029346
5-4-2019 21:23:5,25.3,53,0,92161,0.2,31,1554499385858
5-4-2019 21:29:2,25,54,0,92165,1.7,31,1554499742851
5-4-2019 21:34:59,24.9,54,0,92151,0,31,1554500099924
5-4-2019 21:40:56,25,54,0,92153,0.3,31,1554500456499
5-4-2019 21:46:53,24.8,56,0,92153,0.7,31,1554500813091
5-4-2019 21:52:50,24.7,57,0,92152,1.8,31,1554501170006
5-4-2019 21:58:46,24.8,58,0,92144,0.7,31,1554501526519
5-4-2019 22:4:43,24.7,58,0,92141,1.1,31,1554501883134
5-4-2019 22:10:39,24.7,60,0,92144,2,31,1554502239707
5-4-2019 22:16:36,24.5,60,0,92147,2.5,31,1554502596308
5-4-2019 22:22:32,24.4,62,0,92160,2.7,31,1554502952973
5-4-2019 22:28:29,24.4,61,0,92159,1.7,31,1554503309446
5-4-2019 22:41:23,24,63,0,92167,3.6,31,1554504083717
5-4-2019 22:47:20,24,63,0,92173,1.1,31,1554504440246
5-4-2019 22:53:16,24,64,0,92181,2.5,31,1554504796860
5-4-2019 22:59:13,24,64,0,92186,1.9,31,1554505153494
5-4-2019 23:5:10,24,65,0,92188,1.6,31,1554505510127
5-4-2019 23:11:6,23.9,66,0,92187,1.7,31,1554505866781
5-4-2019 23:17:3,23.9,66,0,92201,2,31,1554506223454
5-4-2019 23:23:0,23.8,66,0,92209,0.7,31,1554506580151
5-4-2019 23:28:56,23.6,67,0,92211,1.2,31,1554506936761
5-4-2019 23:34:53,23.6,67,0,92220,1.6,31,1554507293296
5-4-2019 23:40:49,23.3,70,0,92223,2.6,31,1554507649988
5-4-2019 23:46:46,23.5,69,0,92230,0.3,31,1554508006581
5-4-2019 23:52:43,23.4,70,0,92235,3.3,31,1554508363317
5-4-2019 23:58:41,23.1,71,0,92238,1.7,31,1554508721753
6-4-2019 0:11:0,23,71,0,92239,1.9,31,1554509460373
6-4-2019 0:16:56,23.1,71,0,92245,1.8,31,1554509816992
6-4-2019 0:22:53,23.1,74,0,92245,1.9,31,1554510173661
6-4-2019 0:28:50,23.1,73,0,92261,0.8,31,1554510530655
6-4-2019 0:34:47,23.1,73,0,92264,0.4,31,1554510887310
6-4-2019 0:40:43,23.2,72,0,92273,0.6,31,1554511243802
6-4-2019 0:46:40,23.1,72,0,92287,1.6,31,1554511600516
6-4-2019 0:52:37,22.9,73,0,92293,2.4,31,1554511957282
6-4-2019 0:58:34,22.8,74,0,92300,2.7,31,1554512314023
6-4-2019 1:4:30,23.1,73,0,92301,0.2,31,1554512670676
